genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
EHA01439_bin.12.fa.gz,954_1,0.020000000000000018,average,fastANI,954
EHA03593_bin.27.fa.gz,954_1,0.020000000000000018,average,fastANI,954
EHA03587_bin.38.fa.gz,954_2,0.020000000000000018,average,fastANI,954
EHA03651_bin.399.fa.gz,954_3,0.020000000000000018,average,fastANI,954
EHA03436_bin.23.fa.gz,954_4,0.020000000000000018,average,fastANI,954
EHA03694_bin.244.fa.gz,955_1,0.020000000000000018,average,fastANI,955
EHA03755_bin.295.fa.gz,955_1,0.020000000000000018,average,fastANI,955
EHA03651_bin.320.fa.gz,955_2,0.020000000000000018,average,fastANI,955
EHA03694_bin.6.fa.gz,956_0,0.020000000000000018,average,fastANI,956
EHA03694_bin.550.fa.gz,957_0,0.020000000000000018,average,fastANI,957
EHA01443_bin.74.fa.gz,958_1,0.020000000000000018,average,fastANI,958
EHA03397_bin.9.fa.gz,958_1,0.020000000000000018,average,fastANI,958
EHA03403_bin.23.fa.gz,958_2,0.020000000000000018,average,fastANI,958
EHA03694_bin.101.fa.gz,959_1,0.020000000000000018,average,fastANI,959
EHA03755_bin.13.fa.gz,959_2,0.020000000000000018,average,fastANI,959
EHA03781_bin.138.fa.gz,960_0,0.020000000000000018,average,fastANI,960
EHA03441_bin.5.fa.gz,961_1,0.020000000000000018,average,fastANI,961
EHA03586_bin.7.fa.gz,961_1,0.020000000000000018,average,fastANI,961
EHA03781_bin.370.fa.gz,961_1,0.020000000000000018,average,fastANI,961
EHA00661_bin.34.fa.gz,962_1,0.020000000000000018,average,fastANI,962
EHA00687_bin.16.fa.gz,962_1,0.020000000000000018,average,fastANI,962
EHA03403_bin.24.fa.gz,962_1,0.020000000000000018,average,fastANI,962
EHA00719_bin.20.fa.gz,963_1,0.020000000000000018,average,fastANI,963
EHA03437_bin.19.fa.gz,963_1,0.020000000000000018,average,fastANI,963
EHA00724_bin.12.fa.gz,963_2,0.020000000000000018,average,fastANI,963
EHA03451_bin.10.fa.gz,963_3,0.020000000000000018,average,fastANI,963
EHA03447_bin.36.fa.gz,964_1,0.020000000000000018,average,fastANI,964
EHA03448_bin.1.fa.gz,964_2,0.020000000000000018,average,fastANI,964
EHA02919_bin.110.fa.gz,964_3,0.020000000000000018,average,fastANI,964
EHA00670_bin.3.fa.gz,965_1,0.020000000000000018,average,fastANI,965
EHA01409_bin.69.fa.gz,965_1,0.020000000000000018,average,fastANI,965
EHA02869_bin.109.fa.gz,965_1,0.020000000000000018,average,fastANI,965
EHA01826_bin.24.fa.gz,965_2,0.020000000000000018,average,fastANI,965
EHA03418_bin.13.fa.gz,965_2,0.020000000000000018,average,fastANI,965
EHA00687_bin.24.fa.gz,965_3,0.020000000000000018,average,fastANI,965
EHA01404_bin.11.fa.gz,966_1,0.020000000000000018,average,fastANI,966
EHA01825_bin.10.fa.gz,966_1,0.020000000000000018,average,fastANI,966
EHA03390_bin.9.fa.gz,966_1,0.020000000000000018,average,fastANI,966
EHA03423_bin.21.fa.gz,966_1,0.020000000000000018,average,fastANI,966
EHA03651_bin.285.fa.gz,966_1,0.020000000000000018,average,fastANI,966
EHA03755_bin.181.fa.gz,967_0,0.020000000000000018,average,fastANI,967
EHA03694_bin.71.fa.gz,968_0,0.020000000000000018,average,fastANI,968
EHA02919_bin.253.fa.gz,969_1,0.020000000000000018,average,fastANI,969
EHA03781_bin.155.fa.gz,969_2,0.020000000000000018,average,fastANI,969
EHA01426_bin.91.fa.gz,969_3,0.020000000000000018,average,fastANI,969
EHA03651_bin.248.fa.gz,969_3,0.020000000000000018,average,fastANI,969
EHA03373_bin.20.fa.gz,969_4,0.020000000000000018,average,fastANI,969
EHA01404_bin.27.fa.gz,969_5,0.020000000000000018,average,fastANI,969
EHA01443_bin.104.fa.gz,969_6,0.020000000000000018,average,fastANI,969
EHA03781_bin.748.fa.gz,970_0,0.020000000000000018,average,fastANI,970
EHA00657_bin.11.fa.gz,971_1,0.020000000000000018,average,fastANI,971
EHA03375_bin.13.fa.gz,971_2,0.020000000000000018,average,fastANI,971
EHA01421_bin.15.fa.gz,971_3,0.020000000000000018,average,fastANI,971
EHA00668_bin.6.fa.gz,971_4,0.020000000000000018,average,fastANI,971
EHA00654_bin.19.fa.gz,971_5,0.020000000000000018,average,fastANI,971
EHA00672_bin.6.fa.gz,971_6,0.020000000000000018,average,fastANI,971
EHA03377_bin.14.fa.gz,971_6,0.020000000000000018,average,fastANI,971
EHA00655_bin.4.fa.gz,971_7,0.020000000000000018,average,fastANI,971
EHA03584_bin.32.fa.gz,971_7,0.020000000000000018,average,fastANI,971
EHA01404_bin.85.fa.gz,971_8,0.020000000000000018,average,fastANI,971
EHA03386_bin.9.fa.gz,971_9,0.020000000000000018,average,fastANI,971
EHA03419_bin.23.fa.gz,971_9,0.020000000000000018,average,fastANI,971
EHA03382_bin.20.fa.gz,971_10,0.020000000000000018,average,fastANI,971
EHA03378_bin.38.fa.gz,971_11,0.020000000000000018,average,fastANI,971
EHA03401_bin.5.fa.gz,971_12,0.020000000000000018,average,fastANI,971
EHA00690_bin.3.fa.gz,971_13,0.020000000000000018,average,fastANI,971
EHA03391_bin.13.fa.gz,971_14,0.020000000000000018,average,fastANI,971
EHA03416_bin.19.fa.gz,971_15,0.020000000000000018,average,fastANI,971
EHA01432_bin.56.fa.gz,971_16,0.020000000000000018,average,fastANI,971
EHA03421_bin.18.fa.gz,971_17,0.020000000000000018,average,fastANI,971
EHA00683_bin.2.fa.gz,971_18,0.020000000000000018,average,fastANI,971
EHA00720_bin.9.fa.gz,971_18,0.020000000000000018,average,fastANI,971
EHA00687_bin.6.fa.gz,971_19,0.020000000000000018,average,fastANI,971
EHA01447_bin.80.fa.gz,971_20,0.020000000000000018,average,fastANI,971
EHA03387_bin.40.fa.gz,971_21,0.020000000000000018,average,fastANI,971
EHA03420_bin.3.fa.gz,971_22,0.020000000000000018,average,fastANI,971
EHA03437_bin.26.fa.gz,971_23,0.020000000000000018,average,fastANI,971
EHA03452_bin.7.fa.gz,972_1,0.020000000000000018,average,fastANI,972
EHA03453_bin.10.fa.gz,972_2,0.020000000000000018,average,fastANI,972
EHA03436_bin.6.fa.gz,972_3,0.020000000000000018,average,fastANI,972
EHA03432_bin.10.fa.gz,972_4,0.020000000000000018,average,fastANI,972
EHA00722_bin.15.fa.gz,972_5,0.020000000000000018,average,fastANI,972
EHA03443_bin.18.fa.gz,972_6,0.020000000000000018,average,fastANI,972
EHA00680_bin.11.fa.gz,972_7,0.020000000000000018,average,fastANI,972
EHA03587_bin.27.fa.gz,972_7,0.020000000000000018,average,fastANI,972
EHA00650_bin.11.fa.gz,972_8,0.020000000000000018,average,fastANI,972
EHA00665_bin.9.fa.gz,972_8,0.020000000000000018,average,fastANI,972
EHA03415_bin.31.fa.gz,973_1,0.020000000000000018,average,fastANI,973
EHA03417_bin.21.fa.gz,973_2,0.020000000000000018,average,fastANI,973
EHA00692_bin.7.fa.gz,973_3,0.020000000000000018,average,fastANI,973
EHA03398_bin.6.fa.gz,973_3,0.020000000000000018,average,fastANI,973
EHA03380_bin.16.fa.gz,973_4,0.020000000000000018,average,fastANI,973
EHA03391_bin.19.fa.gz,973_5,0.020000000000000018,average,fastANI,973
EHA00691_bin.21.fa.gz,973_6,0.020000000000000018,average,fastANI,973
EHA00685_bin.30.fa.gz,973_7,0.020000000000000018,average,fastANI,973
EHA03694_bin.218.fa.gz,973_8,0.020000000000000018,average,fastANI,973
EHA00651_bin.4.fa.gz,973_9,0.020000000000000018,average,fastANI,973
EHA00671_bin.12.fa.gz,973_10,0.020000000000000018,average,fastANI,973
EHA00660_bin.12.fa.gz,973_11,0.020000000000000018,average,fastANI,973
EHA01415_bin.70.fa.gz,973_12,0.020000000000000018,average,fastANI,973
EHA00654_bin.13.fa.gz,973_13,0.020000000000000018,average,fastANI,973
EHA00804_bin.9.fa.gz,973_14,0.020000000000000018,average,fastANI,973
EHA03585_bin.12.fa.gz,973_15,0.020000000000000018,average,fastANI,973
EHA01432_bin.105.fa.gz,973_16,0.020000000000000018,average,fastANI,973
EHA00678_bin.7.fa.gz,973_17,0.020000000000000018,average,fastANI,973
EHA03421_bin.4.fa.gz,973_18,0.020000000000000018,average,fastANI,973
EHA03425_bin.24.fa.gz,973_19,0.020000000000000018,average,fastANI,973
EHA03412_bin.11.fa.gz,973_20,0.020000000000000018,average,fastANI,973
EHA03411_bin.14.fa.gz,973_21,0.020000000000000018,average,fastANI,973
EHA03407_bin.17.fa.gz,973_22,0.020000000000000018,average,fastANI,973
EHA03427_bin.9.fa.gz,973_23,0.020000000000000018,average,fastANI,973
EHA03694_bin.231.fa.gz,974_1,0.020000000000000018,average,fastANI,974
EHA03755_bin.215.fa.gz,974_2,0.020000000000000018,average,fastANI,974
EHA03651_bin.111.fa.gz,974_3,0.020000000000000018,average,fastANI,974
EHA02869_bin.106.fa.gz,974_4,0.020000000000000018,average,fastANI,974
EHA03384_bin.53.fa.gz,974_5,0.020000000000000018,average,fastANI,974
EHA01404_bin.103.fa.gz,975_1,0.020000000000000018,average,fastANI,975
EHA03694_bin.9.fa.gz,975_2,0.020000000000000018,average,fastANI,975
EHA03781_bin.233.fa.gz,975_3,0.020000000000000018,average,fastANI,975
EHA00563_bin.52.fa.gz,976_1,0.020000000000000018,average,fastANI,976
EHA03443_bin.25.fa.gz,976_1,0.020000000000000018,average,fastANI,976
EHA03586_bin.26.fa.gz,976_1,0.020000000000000018,average,fastANI,976
EHA01404_bin.119.fa.gz,976_2,0.020000000000000018,average,fastANI,976
EHA03651_bin.259.fa.gz,976_2,0.020000000000000018,average,fastANI,976
EHA03396_bin.8.fa.gz,976_3,0.020000000000000018,average,fastANI,976
EHA00722_bin.27.fa.gz,977_1,0.020000000000000018,average,fastANI,977
EHA03781_bin.260.fa.gz,977_1,0.020000000000000018,average,fastANI,977
EHA00657_bin.15.fa.gz,977_2,0.020000000000000018,average,fastANI,977
EHA02869_bin.11.fa.gz,977_2,0.020000000000000018,average,fastANI,977
EHA01439_bin.3.fa.gz,977_3,0.020000000000000018,average,fastANI,977
EHA01824_bin.1.fa.gz,977_3,0.020000000000000018,average,fastANI,977
EHA03420_bin.19.fa.gz,977_3,0.020000000000000018,average,fastANI,977
EHA00666_bin.32.fa.gz,978_1,0.020000000000000018,average,fastANI,978
EHA03453_bin.19.fa.gz,978_2,0.020000000000000018,average,fastANI,978
EHA00724_bin.22.fa.gz,979_0,0.020000000000000018,average,fastANI,979
EHA03452_bin.9.fa.gz,980_0,0.020000000000000018,average,fastANI,980
EHA03781_bin.129.fa.gz,981_0,0.020000000000000018,average,fastANI,981
EHA03781_bin.425.fa.gz,982_0,0.020000000000000018,average,fastANI,982
EHA00717_bin.49.fa.gz,983_1,0.020000000000000018,average,fastANI,983
EHA03781_bin.703.fa.gz,983_1,0.020000000000000018,average,fastANI,983
EHA03781_bin.313.fa.gz,984_0,0.020000000000000018,average,fastANI,984
EHA03435_bin.14.fa.gz,985_0,0.020000000000000018,average,fastANI,985
EHA03781_bin.661.fa.gz,986_0,0.020000000000000018,average,fastANI,986
EHA03781_bin.347.fa.gz,987_0,0.020000000000000018,average,fastANI,987
EHA00666_bin.16.fa.gz,988_1,0.020000000000000018,average,fastANI,988
EHA00717_bin.31.fa.gz,988_1,0.020000000000000018,average,fastANI,988
EHA01432_bin.36.fa.gz,988_1,0.020000000000000018,average,fastANI,988
EHA03781_bin.339.fa.gz,988_1,0.020000000000000018,average,fastANI,988
EHA00669_bin.6.fa.gz,989_1,0.020000000000000018,average,fastANI,989
EHA00728_bin.14.fa.gz,989_1,0.020000000000000018,average,fastANI,989
EHA01443_bin.109.fa.gz,989_2,0.020000000000000018,average,fastANI,989
EHA03421_bin.9.fa.gz,989_2,0.020000000000000018,average,fastANI,989
EHA03591_bin.16.fa.gz,989_2,0.020000000000000018,average,fastANI,989
EHA00650_bin.9.fa.gz,989_3,0.020000000000000018,average,fastANI,989
EHA03436_bin.1.fa.gz,990_1,0.020000000000000018,average,fastANI,990
EHA03440_bin.41.fa.gz,990_1,0.020000000000000018,average,fastANI,990
EHA03388_bin.19.fa.gz,991_0,0.020000000000000018,average,fastANI,991
EHA03781_bin.734.fa.gz,992_0,0.020000000000000018,average,fastANI,992
EHA03443_bin.9.fa.gz,993_0,0.020000000000000018,average,fastANI,993
EHA03781_bin.418.fa.gz,994_0,0.020000000000000018,average,fastANI,994
EHA00645_bin.1.fa.gz,995_1,0.020000000000000018,average,fastANI,995
EHA00679_bin.18.fa.gz,995_1,0.020000000000000018,average,fastANI,995
EHA00717_bin.21.fa.gz,995_1,0.020000000000000018,average,fastANI,995
EHA03781_bin.142.fa.gz,995_1,0.020000000000000018,average,fastANI,995
EHA01409_bin.97.fa.gz,996_1,0.020000000000000018,average,fastANI,996
EHA03442_bin.23.fa.gz,996_1,0.020000000000000018,average,fastANI,996
EHA03651_bin.494.fa.gz,996_1,0.020000000000000018,average,fastANI,996
EHA03437_bin.29.fa.gz,997_1,0.020000000000000018,average,fastANI,997
EHA03781_bin.158.fa.gz,997_1,0.020000000000000018,average,fastANI,997
EHA01404_bin.9.fa.gz,997_2,0.020000000000000018,average,fastANI,997
EHA00805_bin.79.fa.gz,998_1,0.020000000000000018,average,fastANI,998
EHA03425_bin.14.fa.gz,998_1,0.020000000000000018,average,fastANI,998
EHA01404_bin.53.fa.gz,999_1,0.020000000000000018,average,fastANI,999
EHA03651_bin.479.fa.gz,999_1,0.020000000000000018,average,fastANI,999
EHA03437_bin.2.fa.gz,999_2,0.020000000000000018,average,fastANI,999
EHA03781_bin.193.fa.gz,1000_0,0.020000000000000018,average,fastANI,1000
EHA03781_bin.301.fa.gz,1001_0,0.020000000000000018,average,fastANI,1001
EHA03409_bin.25.fa.gz,1002_1,0.020000000000000018,average,fastANI,1002
EHA03694_bin.54.fa.gz,1002_2,0.020000000000000018,average,fastANI,1002
EHA03781_bin.637.fa.gz,1003_0,0.020000000000000018,average,fastANI,1003
EHA03694_bin.262.fa.gz,1004_1,0.020000000000000018,average,fastANI,1004
EHA03755_bin.105.fa.gz,1004_2,0.020000000000000018,average,fastANI,1004
EHA03651_bin.159.fa.gz,1004_3,0.020000000000000018,average,fastANI,1004
EHA01415_bin.47.fa.gz,1004_4,0.020000000000000018,average,fastANI,1004
EHA00722_bin.25.fa.gz,1005_1,0.020000000000000018,average,fastANI,1005
EHA03781_bin.606.fa.gz,1005_2,0.020000000000000018,average,fastANI,1005
EHA01443_bin.69.fa.gz,1006_1,0.020000000000000018,average,fastANI,1006
EHA03651_bin.196.fa.gz,1006_1,0.020000000000000018,average,fastANI,1006
EHA03694_bin.227.fa.gz,1006_2,0.020000000000000018,average,fastANI,1006
EHA00724_bin.7.fa.gz,1007_1,0.020000000000000018,average,fastANI,1007
EHA02919_bin.284.fa.gz,1007_1,0.020000000000000018,average,fastANI,1007
EHA00720_bin.3.fa.gz,1008_1,0.020000000000000018,average,fastANI,1008
EHA02919_bin.262.fa.gz,1008_1,0.020000000000000018,average,fastANI,1008
EHA03450_bin.10.fa.gz,1009_0,0.020000000000000018,average,fastANI,1009
EHA03694_bin.156.fa.gz,1010_1,0.020000000000000018,average,fastANI,1010
EHA03755_bin.44.fa.gz,1010_1,0.020000000000000018,average,fastANI,1010
EHA03388_bin.25.fa.gz,1010_2,0.020000000000000018,average,fastANI,1010
EHA03651_bin.63.fa.gz,1010_3,0.020000000000000018,average,fastANI,1010
EHA03781_bin.605.fa.gz,1010_4,0.020000000000000018,average,fastANI,1010
EHA03651_bin.493.fa.gz,1011_0,0.020000000000000018,average,fastANI,1011
EHA03400_bin.1.fa.gz,1012_1,0.020000000000000018,average,fastANI,1012
EHA03423_bin.19.fa.gz,1012_1,0.020000000000000018,average,fastANI,1012
EHA03651_bin.92.fa.gz,1012_1,0.020000000000000018,average,fastANI,1012
EHA03694_bin.31.fa.gz,1012_1,0.020000000000000018,average,fastANI,1012
EHA03781_bin.541.fa.gz,1012_2,0.020000000000000018,average,fastANI,1012
EHA03431_bin.13.fa.gz,1013_0,0.020000000000000018,average,fastANI,1013
EHA00563_bin.14.fa.gz,1014_0,0.020000000000000018,average,fastANI,1014
EHA03598_bin.15.fa.gz,1015_0,0.020000000000000018,average,fastANI,1015
EHA03781_bin.393.fa.gz,1016_0,0.020000000000000018,average,fastANI,1016
EHA03781_bin.379.fa.gz,1017_0,0.020000000000000018,average,fastANI,1017
EHA03694_bin.42.fa.gz,1018_1,0.020000000000000018,average,fastANI,1018
EHA03755_bin.23.fa.gz,1018_1,0.020000000000000018,average,fastANI,1018
EHA03694_bin.566.fa.gz,1019_0,0.020000000000000018,average,fastANI,1019
EHA03651_bin.347.fa.gz,1020_1,0.020000000000000018,average,fastANI,1020
EHA03781_bin.378.fa.gz,1020_1,0.020000000000000018,average,fastANI,1020
EHA03694_bin.390.fa.gz,1020_2,0.020000000000000018,average,fastANI,1020
EHA03781_bin.45.fa.gz,1021_0,0.020000000000000018,average,fastANI,1021
EHA03379_bin.15.fa.gz,1022_0,0.020000000000000018,average,fastANI,1022
EHA03781_bin.735.fa.gz,1023_0,0.020000000000000018,average,fastANI,1023
EHA00724_bin.18.fa.gz,1024_1,0.020000000000000018,average,fastANI,1024
EHA03446_bin.30.fa.gz,1024_1,0.020000000000000018,average,fastANI,1024
EHA03586_bin.31.fa.gz,1024_1,0.020000000000000018,average,fastANI,1024
EHA00641_bin.9.fa.gz,1024_2,0.020000000000000018,average,fastANI,1024
EHA00672_bin.14.fa.gz,1024_3,0.020000000000000018,average,fastANI,1024
EHA00680_bin.10.fa.gz,1024_4,0.020000000000000018,average,fastANI,1024
EHA00563_bin.3.fa.gz,1025_1,0.020000000000000018,average,fastANI,1025
EHA02915_bin.119.fa.gz,1025_1,0.020000000000000018,average,fastANI,1025
EHA00720_bin.7.fa.gz,1026_1,0.020000000000000018,average,fastANI,1026
EHA02919_bin.264.fa.gz,1026_1,0.020000000000000018,average,fastANI,1026
EHA03694_bin.487.fa.gz,1027_1,0.020000000000000018,average,fastANI,1027
EHA03755_bin.169.fa.gz,1027_1,0.020000000000000018,average,fastANI,1027
EHA00651_bin.25.fa.gz,1028_1,0.020000000000000018,average,fastANI,1028
EHA03651_bin.311.fa.gz,1028_1,0.020000000000000018,average,fastANI,1028
EHA03694_bin.439.fa.gz,1028_1,0.020000000000000018,average,fastANI,1028
EHA03755_bin.17.fa.gz,1028_2,0.020000000000000018,average,fastANI,1028
EHA03694_bin.489.fa.gz,1029_0,0.020000000000000018,average,fastANI,1029
EHA00678_bin.4.fa.gz,1030_1,0.020000000000000018,average,fastANI,1030
EHA03385_bin.6.fa.gz,1030_1,0.020000000000000018,average,fastANI,1030
EHA00656_bin.3.fa.gz,1031_1,0.020000000000000018,average,fastANI,1031
EHA01447_bin.16.fa.gz,1031_1,0.020000000000000018,average,fastANI,1031
EHA02869_bin.124.fa.gz,1031_1,0.020000000000000018,average,fastANI,1031
EHA03388_bin.4.fa.gz,1031_1,0.020000000000000018,average,fastANI,1031
EHA03421_bin.11.fa.gz,1031_1,0.020000000000000018,average,fastANI,1031
EHA03374_bin.22.fa.gz,1031_2,0.020000000000000018,average,fastANI,1031
EHA00681_bin.10.fa.gz,1032_1,0.020000000000000018,average,fastANI,1032
EHA03385_bin.27.fa.gz,1032_1,0.020000000000000018,average,fastANI,1032
EHA03377_bin.3.fa.gz,1032_2,0.020000000000000018,average,fastANI,1032
EHA01432_bin.129.fa.gz,1033_1,0.020000000000000018,average,fastANI,1033
EHA03388_bin.22.fa.gz,1033_1,0.020000000000000018,average,fastANI,1033
EHA03415_bin.7.fa.gz,1033_1,0.020000000000000018,average,fastANI,1033
EHA03402_bin.16.fa.gz,1033_2,0.020000000000000018,average,fastANI,1033
EHA00656_bin.14.fa.gz,1033_3,0.020000000000000018,average,fastANI,1033
EHA02869_bin.78.fa.gz,1033_3,0.020000000000000018,average,fastANI,1033
EHA03417_bin.14.fa.gz,1033_3,0.020000000000000018,average,fastANI,1033
EHA00651_bin.37.fa.gz,1033_4,0.020000000000000018,average,fastANI,1033
EHA03377_bin.12.fa.gz,1033_4,0.020000000000000018,average,fastANI,1033
EHA03408_bin.7.fa.gz,1033_4,0.020000000000000018,average,fastANI,1033
EHA01421_bin.27.fa.gz,1033_5,0.020000000000000018,average,fastANI,1033
EHA01447_bin.62.fa.gz,1033_5,0.020000000000000018,average,fastANI,1033
EHA03382_bin.14.fa.gz,1033_5,0.020000000000000018,average,fastANI,1033
EHA03694_bin.384.fa.gz,1033_6,0.020000000000000018,average,fastANI,1033
EHA01409_bin.50.fa.gz,1034_1,0.020000000000000018,average,fastANI,1034
EHA03432_bin.17.fa.gz,1034_1,0.020000000000000018,average,fastANI,1034
EHA03651_bin.420.fa.gz,1034_1,0.020000000000000018,average,fastANI,1034
EHA03694_bin.183.fa.gz,1035_1,0.020000000000000018,average,fastANI,1035
EHA03781_bin.85.fa.gz,1035_2,0.020000000000000018,average,fastANI,1035
EHA03373_bin.1.fa.gz,1036_1,0.020000000000000018,average,fastANI,1036
EHA03435_bin.32.fa.gz,1036_1,0.020000000000000018,average,fastANI,1036
EHA00667_bin.5.fa.gz,1036_2,0.020000000000000018,average,fastANI,1036
EHA00672_bin.2.fa.gz,1036_2,0.020000000000000018,average,fastANI,1036
EHA00719_bin.15.fa.gz,1036_2,0.020000000000000018,average,fastANI,1036
EHA02919_bin.139.fa.gz,1036_2,0.020000000000000018,average,fastANI,1036
EHA00670_bin.11.fa.gz,1036_3,0.020000000000000018,average,fastANI,1036
EHA00726_bin.31.fa.gz,1036_4,0.020000000000000018,average,fastANI,1036
EHA00652_bin.4.fa.gz,1036_5,0.020000000000000018,average,fastANI,1036
EHA03430_bin.1.fa.gz,1036_6,0.020000000000000018,average,fastANI,1036
EHA00643_bin.1.fa.gz,1037_0,0.020000000000000018,average,fastANI,1037
EHA03599_bin.20.fa.gz,1038_0,0.020000000000000018,average,fastANI,1038
EHA00651_bin.8.fa.gz,1039_1,0.020000000000000018,average,fastANI,1039
EHA03414_bin.6.fa.gz,1039_2,0.020000000000000018,average,fastANI,1039
EHA03424_bin.9.fa.gz,1040_1,0.020000000000000018,average,fastANI,1040
EHA03597_bin.2.fa.gz,1040_2,0.020000000000000018,average,fastANI,1040
EHA03407_bin.12.fa.gz,1040_3,0.020000000000000018,average,fastANI,1040
EHA00660_bin.34.fa.gz,1040_4,0.020000000000000018,average,fastANI,1040
EHA03373_bin.2.fa.gz,1040_4,0.020000000000000018,average,fastANI,1040
EHA03376_bin.13.fa.gz,1040_4,0.020000000000000018,average,fastANI,1040
EHA00672_bin.9.fa.gz,1040_5,0.020000000000000018,average,fastANI,1040
EHA01826_bin.11.fa.gz,1040_6,0.020000000000000018,average,fastANI,1040
EHA03380_bin.3.fa.gz,1040_6,0.020000000000000018,average,fastANI,1040
EHA00687_bin.20.fa.gz,1040_7,0.020000000000000018,average,fastANI,1040
EHA03408_bin.12.fa.gz,1040_8,0.020000000000000018,average,fastANI,1040
EHA03399_bin.8.fa.gz,1040_9,0.020000000000000018,average,fastANI,1040
EHA01409_bin.35.fa.gz,1040_10,0.020000000000000018,average,fastANI,1040
EHA00686_bin.32.fa.gz,1040_11,0.020000000000000018,average,fastANI,1040
EHA03396_bin.12.fa.gz,1040_12,0.020000000000000018,average,fastANI,1040
EHA03402_bin.17.fa.gz,1040_13,0.020000000000000018,average,fastANI,1040
EHA00667_bin.2.fa.gz,1040_14,0.020000000000000018,average,fastANI,1040
EHA00719_bin.10.fa.gz,1040_14,0.020000000000000018,average,fastANI,1040
EHA03437_bin.33.fa.gz,1040_15,0.020000000000000018,average,fastANI,1040
EHA03397_bin.16.fa.gz,1041_1,0.020000000000000018,average,fastANI,1041
EHA03422_bin.8.fa.gz,1041_1,0.020000000000000018,average,fastANI,1041
EHA03781_bin.87.fa.gz,1041_2,0.020000000000000018,average,fastANI,1041
EHA03430_bin.21.fa.gz,1041_3,0.020000000000000018,average,fastANI,1041
EHA00677_bin.2.fa.gz,1042_1,0.020000000000000018,average,fastANI,1042
EHA03378_bin.12.fa.gz,1042_1,0.020000000000000018,average,fastANI,1042
EHA03438_bin.11.fa.gz,1042_2,0.020000000000000018,average,fastANI,1042
EHA03386_bin.12.fa.gz,1042_3,0.020000000000000018,average,fastANI,1042
EHA00661_bin.17.fa.gz,1043_0,0.020000000000000018,average,fastANI,1043
EHA00723_bin.14.fa.gz,1044_1,0.020000000000000018,average,fastANI,1044
EHA01402_bin.19.fa.gz,1044_1,0.020000000000000018,average,fastANI,1044
EHA03431_bin.4.fa.gz,1044_1,0.020000000000000018,average,fastANI,1044
EHA03586_bin.1.fa.gz,1044_1,0.020000000000000018,average,fastANI,1044
EHA03651_bin.462.fa.gz,1044_1,0.020000000000000018,average,fastANI,1044
EHA01409_bin.15.fa.gz,1045_1,0.020000000000000018,average,fastANI,1045
EHA03446_bin.20.fa.gz,1045_2,0.020000000000000018,average,fastANI,1045
EHA01404_bin.95.fa.gz,1046_1,0.020000000000000018,average,fastANI,1046
EHA03781_bin.65.fa.gz,1046_2,0.020000000000000018,average,fastANI,1046
EHA02919_bin.294.fa.gz,1046_3,0.020000000000000018,average,fastANI,1046
EHA00565_bin.31.fa.gz,1047_1,0.020000000000000018,average,fastANI,1047
EHA03781_bin.59.fa.gz,1047_1,0.020000000000000018,average,fastANI,1047
EHA03651_bin.445.fa.gz,1047_2,0.020000000000000018,average,fastANI,1047
EHA00688_bin.30.fa.gz,1048_1,0.020000000000000018,average,fastANI,1048
EHA03694_bin.127.fa.gz,1048_2,0.020000000000000018,average,fastANI,1048
EHA03781_bin.83.fa.gz,1048_3,0.020000000000000018,average,fastANI,1048
EHA00563_bin.15.fa.gz,1049_1,0.020000000000000018,average,fastANI,1049
EHA01421_bin.6.fa.gz,1049_2,0.020000000000000018,average,fastANI,1049
EHA03444_bin.5.fa.gz,1050_0,0.020000000000000018,average,fastANI,1050
EHA00726_bin.4.fa.gz,1051_0,0.020000000000000018,average,fastANI,1051
EHA03425_bin.13.fa.gz,1052_0,0.020000000000000018,average,fastANI,1052
EHA03755_bin.347.fa.gz,1053_0,0.020000000000000018,average,fastANI,1053
EHA03431_bin.35.fa.gz,1054_1,0.020000000000000018,average,fastANI,1054
EHA03434_bin.38.fa.gz,1054_2,0.020000000000000018,average,fastANI,1054
EHA01404_bin.81.fa.gz,1055_1,0.020000000000000018,average,fastANI,1055
EHA01443_bin.58.fa.gz,1055_2,0.020000000000000018,average,fastANI,1055
EHA02919_bin.71.fa.gz,1056_1,0.020000000000000018,average,fastANI,1056
EHA03781_bin.525.fa.gz,1056_2,0.020000000000000018,average,fastANI,1056
EHA03781_bin.524.fa.gz,1057_0,0.020000000000000018,average,fastANI,1057
EHA03781_bin.716.fa.gz,1058_0,0.020000000000000018,average,fastANI,1058
EHA03385_bin.33.fa.gz,1059_1,0.020000000000000018,average,fastANI,1059
EHA03755_bin.398.fa.gz,1059_1,0.020000000000000018,average,fastANI,1059
EHA03395_bin.46.fa.gz,1059_2,0.020000000000000018,average,fastANI,1059
EHA01447_bin.72.fa.gz,1060_1,0.020000000000000018,average,fastANI,1060
EHA03389_bin.4.fa.gz,1060_1,0.020000000000000018,average,fastANI,1060
EHA03408_bin.10.fa.gz,1060_1,0.020000000000000018,average,fastANI,1060
EHA00657_bin.14.fa.gz,1060_2,0.020000000000000018,average,fastANI,1060
EHA01426_bin.96.fa.gz,1060_2,0.020000000000000018,average,fastANI,1060
EHA02869_bin.82.fa.gz,1060_2,0.020000000000000018,average,fastANI,1060
EHA00660_bin.10.fa.gz,1060_3,0.020000000000000018,average,fastANI,1060
EHA03436_bin.9.fa.gz,1060_4,0.020000000000000018,average,fastANI,1060
